id,title,slug,posts,replies,highest_post_number,created_at,last_posted_at,bumped,bumped_at,unseen,pinned,visible,closed,archived,views,like_count,has_summary,category_id,pinned_globally,featured_link,has_accepted_answer
188,Financial independence in a marriage - important or not?,financial-independence-in-a-marriage-important-or-not,15,0,15,2016-01-20T21:44:03.000Z,2016-03-06T03:15:51.000Z,True,2016-03-06T03:15:51.000Z,False,False,True,False,False,4363,4,False,12,False,,False
208,Credit reporting - a final word,credit-reporting-a-final-word,4,0,4,2016-03-04T04:16:23.000Z,2016-03-04T09:24:45.000Z,True,2016-03-04T09:24:45.000Z,False,False,True,False,False,3368,0,False,12,False,,False
322,"What is the ""Direct Debit Authority Number"" that has to be included in the ib4b file?",what-is-the-direct-debit-authority-number-that-has-to-be-included-in-the-ib4b-file,5,0,5,2016-02-23T05:16:37.000Z,2016-03-04T02:40:13.000Z,True,2016-03-04T02:40:13.000Z,False,False,True,False,False,3125,2,False,13,False,,False
205,Credit reporting and the MOJ,credit-reporting-and-the-moj,10,0,10,2016-03-01T23:00:09.000Z,2016-03-04T01:07:44.000Z,True,2016-03-04T01:07:44.000Z,False,False,True,True,False,3350,1,False,12,False,,False
323,Join BNZ through the app doesn't work,join-bnz-through-the-app-doesnt-work,3,0,3,2016-03-01T01:37:13.000Z,2016-03-03T10:01:48.000Z,True,2016-03-03T10:01:48.000Z,False,False,True,False,False,2669,0,False,13,False,,False
248,Automatic payments from app,automatic-payments-from-app,12,0,12,2014-10-09T10:16:14.000Z,2016-02-29T01:44:47.000Z,True,2016-02-29T01:44:47.000Z,False,False,True,False,False,4194,18,False,13,False,,True
446,The journey to being credit card debt free,the-journey-to-being-credit-card-debt-free,3,0,3,2015-03-18T21:16:07.000Z,2016-02-27T10:49:31.000Z,True,2016-02-27T10:49:31.000Z,False,False,True,False,False,4394,3,False,22,False,,False
202,Credit Card decline,credit-card-decline,3,0,3,2016-02-24T06:35:54.000Z,2016-02-24T20:46:20.000Z,True,2016-02-24T20:46:20.000Z,False,False,True,False,False,3252,0,False,12,False,,False
203,Another credit score update,another-credit-score-update,1,0,1,2016-02-24T07:24:00.000Z,2016-02-24T07:24:00.000Z,False,2016-02-24T07:24:00.000Z,False,False,True,False,False,2821,0,False,12,False,,False
489,Video Visionary: How Wellington start-up Wipster came to be,video-visionary-how-wellington-start-up-wipster-came-to-be,1,0,1,2016-02-24T03:13:18.000Z,2016-02-24T03:13:18.000Z,False,2016-02-24T03:13:18.000Z,False,False,True,False,False,3248,0,False,22,False,,False
488,Migration flows and Auckland's housing shortage,migration-flows-and-aucklands-housing-shortage,1,0,1,2016-02-23T22:36:53.000Z,2016-02-23T22:36:53.000Z,False,2016-02-23T22:36:53.000Z,False,False,True,False,False,3252,0,False,22,False,,False
75,A new year begins - 5 predictions on the Chinese market,a-new-year-begins-5-predictions-on-the-chinese-market,1,0,1,2016-02-22T00:57:38.000Z,2016-02-22T00:57:38.000Z,False,2016-02-22T00:57:38.000Z,False,False,True,False,False,3191,1,False,11,False,,False
320,No credit card account visible,no-credit-card-account-visible,4,0,4,2016-02-21T03:56:53.000Z,2016-02-21T20:18:35.000Z,True,2016-02-21T20:18:35.000Z,False,False,True,False,False,3784,0,False,13,False,,False
319,Missing upcoming payments?,missing-upcoming-payments,2,0,2,2016-02-17T05:04:01.000Z,2016-02-18T01:46:02.000Z,True,2016-02-18T01:46:02.000Z,False,False,True,False,False,2661,1,False,13,False,,False
318,Seeing percentage interest accounts are paying,seeing-percentage-interest-accounts-are-paying,2,0,2,2016-02-10T06:58:13.000Z,2016-02-16T02:19:12.000Z,True,2016-02-16T02:19:12.000Z,False,False,True,False,False,2726,0,False,13,False,,False
317,Unable to log in,unable-to-log-in,3,0,3,2016-02-10T10:16:20.000Z,2016-02-14T10:44:56.000Z,True,2016-02-14T10:44:56.000Z,False,False,True,False,False,2677,0,False,13,False,,False
199,Using Visa Debit / EFTPOS overseas,using-visa-debit-eftpos-overseas,5,0,5,2016-02-11T02:02:36.000Z,2016-02-12T00:01:27.000Z,True,2016-02-12T00:01:27.000Z,False,False,True,False,False,5208,0,False,12,False,,False
259,BNZ App for Windows Phone / Windows Tablets,bnz-app-for-windows-phone-windows-tablets,40,0,40,2014-12-23T05:04:09.000Z,2016-02-09T22:21:30.000Z,True,2016-02-09T22:21:30.000Z,False,False,True,True,False,6644,29,False,13,False,,False
198,Personal on line banking,personal-on-line-banking,3,0,3,2016-02-06T23:26:06.000Z,2016-02-08T22:40:46.000Z,True,2016-02-08T22:40:46.000Z,False,False,True,False,False,3017,0,False,12,False,,False
108,Reckless spender needs help,reckless-spender-needs-help,8,0,8,2015-03-03T01:08:13.000Z,2016-02-08T00:21:06.000Z,True,2016-02-08T00:21:06.000Z,False,False,True,False,False,3064,11,False,12,False,,False
197,Travel money,travel-money,2,0,2,2016-02-06T08:54:51.000Z,2016-02-07T01:31:31.000Z,True,2016-02-07T01:31:31.000Z,False,False,True,False,False,3061,0,False,12,False,,False
328,Student Loan Balance / Contributions in BNZ App,student-loan-balance-contributions-in-bnz-app,1,0,1,2016-02-06T07:01:30.000Z,2016-02-06T07:01:30.000Z,False,2016-02-06T07:01:30.000Z,False,False,True,False,False,2757,0,False,13,False,,False
315,New Internet Banking Balances don't add up,new-internet-banking-balances-dont-add-up,5,0,5,2016-02-03T20:57:35.000Z,2016-02-05T00:58:16.000Z,True,2016-02-05T00:58:16.000Z,False,False,True,False,False,2809,1,False,13,False,,False
74,Interest payments account,interest-payments-account,2,0,2,2016-02-01T10:28:07.000Z,2016-02-04T23:01:02.000Z,True,2016-02-04T23:01:02.000Z,False,False,True,False,False,3079,0,False,11,False,,False
196,Airpoints / Flybuys / Rewards on debit cards,airpoints-flybuys-rewards-on-debit-cards,3,0,3,2016-02-03T10:10:46.000Z,2016-02-03T22:15:46.000Z,True,2016-02-03T22:15:46.000Z,False,False,True,False,False,4361,1,False,12,False,,False
195,Tpp,tpp,4,0,4,2016-02-02T21:13:30.000Z,2016-02-03T02:29:21.000Z,True,2016-02-03T02:29:21.000Z,False,False,True,False,False,2636,0,False,12,False,,False
194,Rich Dad Radio on the economy,rich-dad-radio-on-the-economy,1,0,1,2016-02-02T09:31:28.000Z,2016-02-02T09:31:28.000Z,False,2016-02-02T09:31:28.000Z,False,False,True,False,False,2856,0,False,12,False,,False
193,CSR 101 questions and poor attitudes,csr-101-questions-and-poor-attitudes,1,0,1,2016-02-02T03:30:25.000Z,2016-02-02T03:30:25.000Z,False,2016-02-02T03:30:25.000Z,False,False,True,False,False,2637,0,False,12,False,,False
192,Kiwisaver transfers,kiwisaver-transfers,2,0,2,2016-01-28T01:15:16.000Z,2016-01-28T08:48:30.000Z,True,2016-01-28T08:48:30.000Z,False,False,True,False,False,2902,1,False,12,False,,False
190,Changing credit card type or transfer balance to other card,changing-credit-card-type-or-transfer-balance-to-other-card,2,0,2,2016-01-24T23:03:42.000Z,2016-01-27T03:00:13.000Z,True,2016-01-27T03:00:13.000Z,False,False,True,False,False,3032,0,False,12,False,,False
191,Balance transfer multiple cards,balance-transfer-multiple-cards,3,0,3,2016-01-24T23:25:04.000Z,2016-01-27T02:59:17.000Z,True,2016-01-27T02:59:17.000Z,False,False,True,False,False,3187,0,False,12,False,,False
185,Idea: Account sweeping based on a percentage,idea-account-sweeping-based-on-a-percentage,5,0,5,2016-01-14T21:38:54.000Z,2016-01-26T23:27:06.000Z,True,2016-01-26T23:27:06.000Z,False,False,True,False,False,3100,1,False,12,False,,False
487,Eyes on the horizon: Market volatility and your KiwiSaver account,eyes-on-the-horizon-market-volatility-and-your-kiwisaver-account,4,0,4,2016-01-22T01:17:18.000Z,2016-01-26T03:44:23.000Z,True,2016-01-26T03:44:23.000Z,False,False,True,False,False,3195,0,False,22,False,,False
144,Credit Card Changes,credit-card-changes,3,0,3,2015-06-02T05:03:43.000Z,2016-01-25T00:20:58.000Z,True,2016-01-25T00:20:58.000Z,False,False,True,False,False,2670,0,False,12,False,,False
181,Happy New Year - what have you got planned for 2016?,happy-new-year-what-have-you-got-planned-for-2016,5,0,5,2016-01-05T21:30:31.000Z,2016-01-22T23:04:51.000Z,True,2016-01-22T23:04:51.000Z,False,False,True,False,False,3882,4,False,12,False,,False
314,Internet banking - cards section,internet-banking-cards-section,2,0,2,2016-01-19T23:30:54.000Z,2016-01-22T02:39:33.000Z,True,2016-01-22T02:39:33.000Z,False,False,True,False,False,2803,0,False,13,False,,False
189,KiwiSaver Returns,kiwisaver-returns,5,0,5,2016-01-21T06:32:53.000Z,2016-01-22T01:21:42.000Z,True,2016-01-22T01:21:42.000Z,False,False,True,False,False,3057,1,False,12,False,,False
53,Starting out as a Sole Trader/Self-employed,starting-out-as-a-sole-trader-self-employed,13,0,13,2014-10-02T10:11:03.000Z,2016-01-21T10:17:57.000Z,True,2016-01-21T10:17:57.000Z,False,False,True,False,False,10335,4,False,11,False,,False
186,Transaction list,transaction-list,3,0,3,2016-01-19T01:51:55.000Z,2016-01-20T03:48:08.000Z,True,2016-01-20T03:48:08.000Z,False,False,True,False,False,2977,0,False,12,False,,False
54,Paying GST - annual vs more frequent payments,paying-gst-annual-vs-more-frequent-payments,4,0,4,2014-10-08T02:41:14.000Z,2016-01-19T08:36:06.000Z,True,2016-01-19T08:36:06.000Z,False,False,True,False,False,3301,3,False,11,False,,False
486,A Place in the Sun: New Zealand house prices versus overseas,a-place-in-the-sun-new-zealand-house-prices-versus-overseas,2,0,2,2016-01-18T21:12:51.000Z,2016-01-19T08:13:42.000Z,True,2016-01-19T08:13:42.000Z,False,False,True,False,False,3302,1,False,22,False,,False
312,BUG: Account balance updating in some places and not others (web and iOS),bug-account-balance-updating-in-some-places-and-not-others-web-and-ios,2,0,2,2016-01-18T22:04:57.000Z,2016-01-19T02:31:13.000Z,True,2016-01-19T02:31:13.000Z,False,False,True,False,False,2789,0,False,13,False,,False
184,Direct Debit,direct-debit,4,0,4,2015-12-27T02:47:05.000Z,2016-01-13T09:59:19.000Z,True,2016-01-13T09:59:19.000Z,False,False,True,False,False,5778,0,False,12,False,,False
183,Home Buying Help for Auckland First Home Buyers,home-buying-help-for-auckland-first-home-buyers,1,0,1,2016-01-12T15:46:24.000Z,2016-01-12T15:46:24.000Z,False,2016-01-12T15:46:24.000Z,False,False,True,False,False,2713,0,False,12,False,,False
182,Vanuatu's Piggy Bank,vanuatus-piggy-bank,1,0,1,2016-01-12T00:28:39.000Z,2016-01-12T00:28:39.000Z,False,2016-01-12T00:28:39.000Z,False,False,True,False,False,2991,0,False,12,False,,False
308,Generate Statements,generate-statements,4,0,4,2016-01-10T02:24:58.000Z,2016-01-11T22:06:35.000Z,True,2016-01-11T22:06:35.000Z,False,False,True,False,False,4119,1,False,13,False,,False
143,Kiwisaver,kiwisaver,7,0,7,2015-05-25T07:57:15.000Z,2016-01-11T21:08:01.000Z,True,2016-01-11T21:08:01.000Z,False,False,True,False,False,3293,1,False,12,False,,False
72,Internet banking suggestions,internet-banking-suggestions,3,0,3,2016-01-06T22:55:22.000Z,2016-01-11T06:33:46.000Z,True,2016-01-11T06:33:46.000Z,False,False,True,False,False,3336,0,False,11,False,,False
160,Tribunal applications,tribunal-applications,3,0,3,2015-09-29T10:40:06.000Z,2016-01-10T10:21:54.000Z,True,2016-01-10T10:21:54.000Z,False,False,True,False,False,2828,0,False,12,False,,False
307,Internet banking payer name,internet-banking-payer-name,10,0,10,2016-01-07T08:41:54.000Z,2016-01-08T02:44:13.000Z,True,2016-01-08T02:44:13.000Z,False,False,True,False,False,4176,0,False,13,False,,False
178,UK Bank Account,uk-bank-account,4,0,4,2015-12-27T04:55:07.000Z,2016-01-07T23:35:28.000Z,True,2016-01-07T23:35:28.000Z,False,False,True,False,False,4235,3,False,12,False,,False
172,Monthly account fee,monthly-account-fee,4,0,4,2015-11-16T20:01:35.000Z,2016-01-07T06:22:57.000Z,True,2016-01-07T06:22:57.000Z,False,False,True,False,False,3605,0,False,12,False,,False
64,Receiving payments on my website,receiving-payments-on-my-website,3,0,3,2015-05-30T08:15:20.000Z,2016-01-06T23:09:36.000Z,True,2016-01-06T23:09:36.000Z,False,False,True,False,False,3618,1,False,11,False,,False
71,BNZ Connect,bnz-connect,2,0,2,2016-01-04T21:34:36.000Z,2016-01-05T22:21:19.000Z,True,2016-01-05T22:21:19.000Z,False,False,True,False,False,3139,0,False,11,False,,False
305,Netguard + Mobile App,netguard-mobile-app,2,0,2,2016-01-01T07:33:49.000Z,2016-01-04T21:36:13.000Z,True,2016-01-04T21:36:13.000Z,False,False,True,False,False,2916,1,False,13,False,,False
304,Spam,spam,2,0,2,2015-12-28T00:35:39.000Z,2015-12-28T20:44:57.000Z,True,2015-12-28T20:44:57.000Z,False,False,True,False,False,2737,0,False,13,False,,False
179,Re: Direct Debit,re-direct-debit,1,0,1,2015-12-28T20:41:39.000Z,2015-12-28T20:41:39.000Z,False,2015-12-28T20:41:39.000Z,False,False,True,False,False,2774,0,False,12,False,,False
176,Paying the Total Money account from internet banking,paying-the-total-money-account-from-internet-banking,2,0,2,2015-12-16T03:26:09.000Z,2015-12-22T21:41:50.000Z,True,2015-12-22T21:41:50.000Z,False,False,True,False,False,2762,0,False,12,False,,False
485,As low as they'll go: Interest rates and Auckland's housing market,as-low-as-theyll-go-interest-rates-and-aucklands-housing-market,1,0,1,2015-12-21T22:49:56.000Z,2015-12-21T22:49:56.000Z,False,2015-12-21T22:49:56.000Z,False,False,True,False,False,3264,0,False,22,False,,False
482,Power-up your start-up,power-up-your-start-up,21,0,21,2015-11-20T02:14:54.000Z,2015-12-16T01:38:25.000Z,True,2015-12-16T01:38:25.000Z,False,False,True,False,False,4036,21,False,22,False,,False
175,'Tis the season to be good with money!,tis-the-season-to-be-good-with-money,1,0,1,2015-12-14T02:13:21.000Z,2015-12-14T02:13:21.000Z,False,2015-12-14T02:13:21.000Z,False,False,True,False,False,2755,0,False,12,False,,False
290,Some ideas to make the mobile app even better,some-ideas-to-make-the-mobile-app-even-better,6,0,6,2015-10-05T20:46:16.000Z,2015-12-11T00:56:55.000Z,True,2015-12-11T00:56:55.000Z,False,False,True,False,False,2902,3,False,13,False,,False
303,3 ways to make new Internet Banking work better for you,3-ways-to-make-new-internet-banking-work-better-for-you,1,0,1,2015-12-09T01:48:58.000Z,2015-12-09T01:48:58.000Z,False,2015-12-09T01:48:58.000Z,False,False,True,False,False,3068,1,False,13,False,,False
174,TotalMoney upgrade - from 10 accounts to 50,totalmoney-upgrade-from-10-accounts-to-50,1,0,1,2015-12-06T22:39:46.000Z,2015-12-06T22:39:46.000Z,False,2015-12-06T22:39:46.000Z,False,False,True,False,False,2659,2,False,12,False,,False
173,Realme,realme,1,0,1,2015-12-05T14:29:43.000Z,2015-12-05T14:29:43.000Z,False,2015-12-05T14:29:43.000Z,False,False,True,False,False,2675,0,False,12,False,,False
484,Financial support for new families,financial-support-for-new-families,1,0,1,2015-11-29T21:11:57.000Z,2015-11-29T21:11:57.000Z,False,2015-11-29T21:11:57.000Z,False,False,True,False,False,3209,0,False,22,False,,False
130,Approx budget for decorating baby's room?,approx-budget-for-decorating-babys-room,3,0,3,2015-04-24T01:55:36.000Z,2015-11-27T09:24:01.000Z,True,2015-11-27T09:24:01.000Z,False,False,True,False,False,2694,0,False,12,False,,False
483,Why property investors should keep an eye on transport developments,why-property-investors-should-keep-an-eye-on-transport-developments,1,0,1,2015-11-24T22:45:01.000Z,2015-11-24T22:45:01.000Z,False,2015-11-24T22:45:01.000Z,False,False,True,False,False,3145,1,False,22,False,,False
141,KiwiSaver 'kick-start' cut - will it impact enrolment?,kiwisaver-kick-start-cut-will-it-impact-enrolment,10,0,10,2015-05-21T22:08:35.000Z,2015-11-18T09:06:21.000Z,True,2015-11-18T09:06:21.000Z,False,False,True,False,False,3496,3,False,12,False,,False
464,Chinese Stock Meltdown 101 with Tony Alexander,chinese-stock-meltdown-101-with-tony-alexander,2,0,2,2015-07-16T00:47:17.000Z,2015-11-14T10:51:49.000Z,True,2015-11-14T10:51:49.000Z,False,False,True,False,False,4023,0,False,22,False,,False
90,Homeowner or Renter for Life?,homeowner-or-renter-for-life,18,0,18,2014-10-10T11:13:40.000Z,2015-11-14T10:30:24.000Z,True,2015-11-14T10:30:24.000Z,False,False,True,False,False,3249,19,False,12,False,,False
171,Credit card history,credit-card-history,1,0,1,2015-11-12T06:33:28.000Z,2015-11-12T06:33:28.000Z,False,2015-11-12T06:33:28.000Z,False,False,True,False,False,2695,0,False,12,False,,False
481,"Retirement, increasing life expectancy, and the demand for investment property",retirement-increasing-life-expectancy-and-the-demand-for-investment-property,1,0,1,2015-11-12T01:41:25.000Z,2015-11-12T01:41:25.000Z,False,2015-11-12T01:41:25.000Z,False,False,True,False,False,3166,0,False,22,False,,False
170,Agents,agents,1,0,1,2015-11-11T13:01:53.000Z,2015-11-11T13:01:53.000Z,False,2015-11-11T13:01:53.000Z,False,False,True,False,False,2547,0,False,12,False,,False
298,Let users come back to old interface,let-users-come-back-to-old-interface,3,0,3,2015-11-04T08:54:52.000Z,2015-11-11T11:39:43.000Z,True,2015-11-11T11:39:43.000Z,False,False,True,False,False,2777,1,False,13,False,,False
301,New Internet Banking - Contact Phone Number,new-internet-banking-contact-phone-number,2,0,2,2015-11-06T23:11:35.000Z,2015-11-10T03:46:07.000Z,True,2015-11-10T03:46:07.000Z,False,False,True,False,False,2903,0,False,13,False,,False
297,New internet - dissappointing,new-internet-dissappointing,8,0,8,2015-11-04T04:26:55.000Z,2015-11-05T05:30:54.000Z,True,2015-11-05T05:30:54.000Z,False,False,True,False,False,2943,0,False,13,False,,False
169,How do I find balance on particular date?,how-do-i-find-balance-on-particular-date,2,0,2,2015-11-05T01:36:46.000Z,2015-11-05T02:46:09.000Z,True,2015-11-05T02:46:09.000Z,False,False,True,False,False,2710,1,False,12,False,,False
300,Credit card,credit-card,2,0,2,2015-11-04T22:33:53.000Z,2015-11-05T00:19:02.000Z,True,2015-11-05T00:19:02.000Z,False,False,True,False,False,2694,0,False,13,False,,False
295,Getting the older generation to understand Internet Banking,getting-the-older-generation-to-understand-internet-banking,3,0,3,2015-10-20T23:07:36.000Z,2015-11-04T12:21:15.000Z,True,2015-11-04T12:21:15.000Z,False,False,True,False,False,3232,1,False,13,False,,False
480,The Work Life Balancing Act – One Man’s Story,the-work-life-balancing-act-one-man-s-story,1,0,1,2015-11-04T02:39:42.000Z,2015-11-04T02:39:42.000Z,False,2015-11-04T02:39:42.000Z,False,False,True,False,False,3368,0,False,22,False,,False
167,Community meeting outcomes,community-meeting-outcomes,1,0,1,2015-11-03T07:20:21.000Z,2015-11-03T07:20:21.000Z,False,2015-11-03T07:20:21.000Z,False,False,True,False,False,2603,0,False,12,False,,False
93,Xmas Spending,xmas-spending,31,0,31,2014-10-21T18:56:57.000Z,2015-11-02T11:03:52.000Z,True,2015-11-02T11:03:52.000Z,False,False,True,False,False,4147,27,False,12,False,,False
165,Community consultation,community-consultation,2,0,2,2015-10-24T22:02:16.000Z,2015-11-02T10:56:33.000Z,True,2015-11-02T10:56:33.000Z,False,False,True,False,False,2671,0,False,12,False,,False
289,Credit cards page,credit-cards-page,7,0,7,2015-08-23T08:36:07.000Z,2015-11-02T00:23:56.000Z,True,2015-11-02T00:23:56.000Z,False,False,True,False,False,3239,2,False,13,False,,False
479,All about the Official Cash Rate (OCR),all-about-the-official-cash-rate-ocr,3,0,3,2015-10-27T21:17:22.000Z,2015-11-01T22:05:58.000Z,True,2015-11-01T22:05:58.000Z,False,False,True,False,False,3510,2,False,22,False,,False
164,Banking with BNZ - from Overseas!,banking-with-bnz-from-overseas,4,0,4,2015-10-22T09:06:44.000Z,2015-10-27T00:52:05.000Z,True,2015-10-27T00:52:05.000Z,False,False,True,False,False,3116,1,False,12,False,,False
166,Using debit card as credit card,using-debit-card-as-credit-card,2,0,2,2015-10-26T08:25:09.000Z,2015-10-26T19:31:56.000Z,True,2015-10-26T19:31:56.000Z,False,False,True,False,False,2842,0,False,12,False,,False
70,Receiving one-off payment from Australia,receiving-one-off-payment-from-australia,5,0,5,2015-10-04T20:30:51.000Z,2015-10-23T06:08:01.000Z,True,2015-10-23T06:08:01.000Z,False,False,True,False,False,3612,0,False,11,False,,False
163,How to go from two incomes to one?,how-to-go-from-two-incomes-to-one,5,0,5,2015-10-05T02:30:03.000Z,2015-10-23T01:18:31.000Z,True,2015-10-23T01:18:31.000Z,False,False,True,False,False,3833,0,False,12,False,,False
294,New Internet Banking,new-internet-banking,2,0,2,2015-10-20T04:55:17.000Z,2015-10-22T01:31:48.000Z,True,2015-10-22T01:31:48.000Z,False,False,True,False,False,2822,4,False,13,False,,False
293,New Internet Banking,new-internet-banking,2,0,2,2015-10-17T22:26:44.000Z,2015-10-19T22:22:04.000Z,True,2015-10-19T22:22:04.000Z,False,False,True,False,False,2752,2,False,13,False,,False
478,3 reasons Auckland’s housing market went into overdrive,3-reasons-auckland-s-housing-market-went-into-overdrive,1,0,1,2015-10-18T20:28:01.000Z,2015-10-18T20:28:01.000Z,False,2015-10-18T20:28:01.000Z,False,False,True,False,False,3022,2,False,22,False,,False
292,Credit card statement,credit-card-statement,5,0,5,2015-10-10T07:55:49.000Z,2015-10-15T05:50:39.000Z,True,2015-10-15T05:50:39.000Z,False,False,True,False,False,3021,1,False,13,False,,False
286,Sneak Peek: TotalMoney Designs,sneak-peek-totalmoney-designs,5,0,5,2015-09-11T03:29:34.000Z,2015-10-13T07:12:50.000Z,True,2015-10-13T07:12:50.000Z,False,False,True,False,False,2964,35,False,13,False,,False
162,Rapid Savings a/c-Term Deposit,rapid-savings-a-c-term-deposit,5,0,5,2015-10-04T05:37:05.000Z,2015-10-12T03:47:01.000Z,True,2015-10-12T03:47:01.000Z,False,False,True,False,False,3153,4,False,12,False,,False
476,Why Auckland’s housing market is so different,why-auckland-s-housing-market-is-so-different,2,0,2,2015-09-20T22:58:36.000Z,2015-10-09T10:16:16.000Z,True,2015-10-09T10:16:16.000Z,False,False,True,False,False,3127,4,False,22,False,,False
154,Recycling Bank Account Numbers,recycling-bank-account-numbers,3,0,3,2015-08-16T08:07:43.000Z,2015-10-09T09:46:34.000Z,True,2015-10-09T09:46:34.000Z,False,False,True,False,False,3237,0,False,12,False,,False
477,Now and Then in North West Auckland,now-and-then-in-north-west-auckland,2,0,2,2015-10-01T21:25:09.000Z,2015-10-04T22:49:04.000Z,True,2015-10-04T22:49:04.000Z,False,False,True,False,False,3512,2,False,22,False,,False
155,Credit Card Access,credit-card-access,2,0,2,2015-08-23T00:07:24.000Z,2015-10-03T12:15:48.000Z,True,2015-10-03T12:15:48.000Z,False,False,True,False,False,3049,0,False,12,False,,False
161,Fees,fees,2,0,2,2015-09-30T12:53:06.000Z,2015-10-03T12:05:20.000Z,True,2015-10-03T12:05:20.000Z,False,False,True,False,False,2701,1,False,12,False,,False
576,Welcome to BNZ Advantage,welcome-to-bnz-advantage,9,0,9,2015-07-10T02:32:38.000Z,2015-09-20T22:35:23.000Z,True,2015-09-20T22:35:23.000Z,False,False,True,False,False,3709,3,False,12,False,,False
159,Blocked Credit Card while we are overseas,blocked-credit-card-while-we-are-overseas,2,0,2,2015-09-18T01:37:20.000Z,2015-09-18T01:40:03.000Z,True,2015-09-18T01:40:03.000Z,False,False,True,False,False,2794,1,False,12,False,,False
158,Bad English,bad-english,1,0,1,2015-09-17T22:04:21.000Z,2015-09-17T22:04:21.000Z,False,2015-09-17T22:04:21.000Z,False,False,True,False,False,2598,0,False,12,False,,False
580,BNZ Advantage Dining email,bnz-advantage-dining-email,2,0,2,2015-09-15T02:50:38.000Z,2015-09-17T21:46:25.000Z,True,2015-09-17T21:46:25.000Z,False,False,True,False,False,2767,0,False,12,False,,True
287,"Hide accounts from total money, main screen",hide-accounts-from-total-money-main-screen,1,0,1,2015-09-16T22:44:46.000Z,2015-09-16T22:44:46.000Z,False,2015-09-16T22:44:46.000Z,False,False,True,False,False,2899,0,False,13,False,,False
274,The eagle has landed: Mobile update now available,the-eagle-has-landed-mobile-update-now-available,23,0,23,2015-07-02T04:00:39.000Z,2015-09-14T20:32:59.000Z,True,2015-09-14T20:32:59.000Z,False,False,True,False,False,3842,14,False,13,False,,False
474,Five ways new parents can sort their finances,five-ways-new-parents-can-sort-their-finances,2,0,2,2015-08-28T01:02:28.000Z,2015-09-14T00:38:45.000Z,True,2015-09-14T00:38:45.000Z,False,False,True,False,False,3014,1,False,22,False,,False
469,Young Money: Dad was right,young-money-dad-was-right,2,0,2,2015-09-03T22:19:33.000Z,2015-09-07T20:29:21.000Z,True,2015-09-07T20:29:21.000Z,False,False,True,False,False,3966,4,False,22,False,,False
285,Making a donation via BNZ Internet Banking,making-a-donation-via-bnz-internet-banking,2,0,2,2015-09-07T01:35:54.000Z,2016-07-05T01:30:53.038Z,False,2015-09-07T01:35:54.000Z,False,False,True,False,True,2849,0,False,13,False,,False
291,Payee Pictures,payee-pictures,2,0,2,2015-08-29T04:06:19.000Z,2015-09-04T02:07:50.000Z,True,2015-09-04T02:07:50.000Z,False,False,True,False,False,2726,1,False,13,False,,False
156,BNZ cuts one year fixed rate to 4.35%,bnz-cuts-one-year-fixed-rate-to-4-35,1,0,1,2015-09-03T21:58:46.000Z,2015-09-03T21:58:46.000Z,False,2015-09-03T21:58:46.000Z,False,False,True,False,False,2552,0,False,12,False,,False
473,‘What’s happening to my KiwiSaver account?',what-s-happening-to-my-kiwisaver-account,1,0,1,2015-08-27T03:42:38.000Z,2015-08-27T03:42:38.000Z,False,2015-08-27T03:42:38.000Z,False,False,True,False,False,2989,0,False,22,False,,False
472,Get REDiculous with us for Cure Kids,get-rediculous-with-us-for-cure-kids,1,0,1,2015-08-20T04:23:15.000Z,2015-08-20T04:23:15.000Z,False,2015-08-20T04:23:15.000Z,False,False,True,False,False,3025,0,False,22,False,,False
579,Reward rate for Gold Amex,reward-rate-for-gold-amex,3,0,3,2015-08-17T01:34:10.000Z,2015-08-18T06:12:13.000Z,True,2015-08-18T06:12:13.000Z,False,False,True,False,False,2736,0,False,12,False,,False
470,Non-profit business basics: Balance sheets,non-profit-business-basics-balance-sheets,2,0,2,2015-08-10T21:55:10.000Z,2015-08-17T21:14:47.000Z,True,2015-08-17T21:14:47.000Z,False,False,True,False,False,3133,1,False,22,False,,False
471,How to keep your cards safe,how-to-keep-your-cards-safe,2,0,2,2015-08-13T23:24:44.000Z,2015-08-14T00:44:05.000Z,True,2015-08-14T00:44:05.000Z,False,False,True,False,False,3564,1,False,22,False,,False
417,Growing pains: Tips on managing business growth from 3 fast growing companies,growing-pains-tips-on-managing-business-growth-from-3-fast-growing-companies,3,0,3,2014-11-06T22:09:49.000Z,2015-08-10T20:02:37.000Z,True,2015-08-10T20:02:37.000Z,False,False,True,False,False,3131,2,False,22,False,,False
283,BNZ Mobile App Permissions,bnz-mobile-app-permissions,2,0,2,2015-08-09T04:00:54.000Z,2015-08-09T08:43:12.000Z,True,2015-08-09T08:43:12.000Z,False,False,True,False,False,2635,0,False,13,False,,False
279,No warning when suspending Automatic Payments,no-warning-when-suspending-automatic-payments,4,0,4,2015-07-23T21:14:46.000Z,2015-08-04T23:39:15.000Z,True,2015-08-04T23:39:15.000Z,False,False,True,False,False,2751,0,False,13,False,,False
468,Non-profit business basics: Profit and loss statements,non-profit-business-basics-profit-and-loss-statements,1,0,1,2015-08-03T21:51:38.000Z,2015-08-03T21:51:38.000Z,False,2015-08-03T21:51:38.000Z,False,False,True,False,False,3211,0,False,22,False,,False
467,World Dairy Prices 101 with Tony Alexander,world-dairy-prices-101-with-tony-alexander,2,0,2,2015-07-29T22:41:08.000Z,2015-08-03T20:37:31.000Z,True,2015-08-03T20:37:31.000Z,False,False,True,False,False,3982,1,False,22,False,,False
